#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0850C,43900,22699,OTROS GASTOS DIVERSOS,18540.0,-18540.0,,1000.0,
0850C,43900,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,12698.5,,12698.5,,
0850C,43900,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,52109.0,-35100.0,17009.0,,
0850C,43900,23020,DIETAS DEL PERSONAL NO DIRECTIVO,348.75,,348.75,,
0850C,43900,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,769.5,,769.5,205.95,
0850C,43900,48000,ATENCIONES BENEFICAS Y ASISTENCIALES,,18540.0,18540.0,,
0850C,43900,60900,OTRAS INVERSIONES NUEVAS EN INFRAESTR. Y BIENES DE USO GNRAL,150500.0,335310.0,485810.0,99715.67,
0850C,43900,78900,OTRAS TRANSFERENCIAS DE CAPITAL,,80000.0,80000.0,,
0850C,49300,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11475.79,
0850C,49300,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,,,,2160.06,
0850C,49300,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,14382.0,,14382.0,14190.91,
0850C,49300,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,8253.6,,8253.6,8427.09,
0850C,49300,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,12142.44,,12142.44,6034.84,
0850C,49300,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,15392.64,,15392.64,16457.32,
0850C,49300,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,27733.8,,27733.8,29337.15,
0850C,49300,12300,RESIDENCIA PERSONAL FUNCIONARIO,3969.12,,3969.12,4280.86,
0850C,49300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,10013.64,,10013.64,,
0850C,49300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,10953.84,,10953.84,,
0850C,49300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,23544.0,,23544.0,22058.52,
0850C,49300,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,105458.88,3500.0,108958.88,130548.97,
0850C,49300,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,7849.32,,7849.32,6496.27,
0850C,49300,15004,PRODUCTIVIDAD PERSONAL LABORAL,1825.68,,1825.68,,
0850C,49300,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,900.0,,900.0,,
0850C,49300,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",406.12,,406.12,,
0850C,49300,21500,REPAR/MANTEN. MOBILIARIO,406.12,,406.12,47.25,
0850C,49300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,201.54,
0850C,49300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",475.0,,475.0,78.0,
0850C,49300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,475.0,,475.0,1858.3,
0850C,49300,22602,PUBLICIDAD Y PROPAGANDA,11000.0,-2737.4,8262.6,11102.05,
0850C,49300,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,,
0850C,49300,22699,OTROS GASTOS DIVERSOS,3400.0,,3400.0,1575.0,
0850C,49300,22701,SEGURIDAD,316.8,,316.8,390.01,
0850C,49300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,5700.0,,5700.0,5403.3,
0850C,49300,23020,DIETAS DEL PERSONAL NO DIRECTIVO,427.5,,427.5,37.4,
0850C,49300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,950.0,,950.0,87.21,
0850C,92200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,61462.32,5650.0,67112.32,63561.04,
0851A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,,57888.0,53753.18,
0851A,91200,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,58349.28,,58349.28,,
0851B,23100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,10790.02,
0851B,23100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,138093.12,,138093.12,139261.37,
0851B,23100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,34560.96,,34560.96,34357.8,
0851B,23100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,43029.48,,43029.48,42701.62,
0851B,23100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,72860.04,,72860.04,35054.87,
0851B,23100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,96940.56,252000.0,348940.56,99746.86,
0851B,23100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,169479.0,800.0,170279.0,167618.64,
0851B,23100,12300,RESIDENCIA PERSONAL FUNCIONARIO,27796.08,,27796.08,27544.74,
0851B,23100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,102561.72,,102561.72,85232.5,
0851B,23100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,95053.2,,95053.2,91442.81,
0851B,23100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,1586822.4,-337079.0,1249743.4,1168071.06,
0851B,23100,13102,RETRIBUCIONES PERSONAL LABORAL TEMPORAL. OTROS PROYECTOS,,,,103923.0,
0851B,23100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,4246151.76,3250.0,4249401.76,4065541.76,
0851B,23100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,49036.32,,49036.32,44751.77,
0851B,23100,15004,PRODUCTIVIDAD PERSONAL LABORAL,15842.28,,15842.28,15503.82,
0851B,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1500.0,,1500.0,,
0851B,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,40371.04,,40371.04,38351.99,
0851B,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,11000.0,,11000.0,8255.6,
0851B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",4000.0,,4000.0,1585.67,
0851B,23100,21500,REPAR/MANTEN. MOBILIARIO,3000.0,,3000.0,2603.57,
0851B,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,1172.02,
0851B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,37.61,
0851B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,7000.0,,7000.0,6913.96,
0851B,23100,22100,ENERGÍA ELÉCTRICA,300.0,,300.0,215.99,
0851B,23100,22103,COMBUSTIBLES Y CARBURANTES,,,,20.0,
0851B,23100,22105,PRODUCTOS ALIMENTICIOS,513000.0,6862.58,519862.58,406133.41,
0851B,23100,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,15000.0,,15000.0,11367.69,
0851B,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,30000.0,,30000.0,30000.0,
0851B,23100,22199,OTROS SUMINISTROS,45100.0,,45100.0,31497.21,
0851B,23100,22201,COMUNICACIONES POSTALES,12000.0,1697.52,13697.52,11676.19,
0851B,23100,22300,GASTOS DE TRANSPORTES,98933.0,27579.78,126512.78,57210.42,
0851B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,3000.0,,3000.0,,
0851B,23100,22602,PUBLICIDAD Y PROPAGANDA,,,,900.0,
0851B,23100,22699,OTROS GASTOS DIVERSOS,52000.0,2205.0,54205.0,50271.43,
0851B,23100,22700,LIMPIEZA Y ASEO,2000.0,,2000.0,1326.8,
0851B,23100,22701,SEGURIDAD,280320.0,34059.01,314379.01,263818.69,
0851B,23100,22798,PREVENCIÓN DE DROGODEPENDENCIAS,135000.0,,135000.0,125063.74,
0851B,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,6660000.0,34096.1,6694096.1,5578440.59,
0851B,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0851B,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,900.0,,900.0,761.64,
0851B,23100,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,2087963.1,,2087963.1,2087963.1,
0851B,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,1500000.0,,1500000.0,1469699.02,
0851B,23100,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INSTIT. SIN FINES DE LUCRO,2600000.0,-4798.92,2595201.08,2309200.58,
0851B,23100,78000,TRANSFERENCIAS DE CAPITAL A FAMILIAS E INSTITUCIONES SIN FIN,75000.0,,75000.0,42016.02,
0851C,23102,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0851C,23102,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,8640.24,
0851C,23102,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,6307.44,,6307.44,6096.96,
0851C,23102,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,9213.0,,9213.0,4583.78,
0851C,23102,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,12271.44,,12271.44,12271.44,
0851C,23102,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,22069.68,,22069.68,22069.68,
0851C,23102,12300,RESIDENCIA PERSONAL FUNCIONARIO,3069.6,,3069.6,3069.6,
0851C,23102,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,23981.52,,23981.52,17110.5,
0851C,23102,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,27836.64,,27836.64,22099.08,
0851C,23102,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,136368.24,,136368.24,100113.12,
0851C,23102,13102,RETRIBUCIONES PERSONAL LABORAL TEMPORAL. OTROS PROYECTOS,,,,85497.08,
0851C,23102,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,617438.64,65200.0,682638.64,589644.79,
0851C,23102,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,6235.08,,6235.08,6143.38,
0851C,23102,15004,PRODUCTIVIDAD PERSONAL LABORAL,4639.44,,4639.44,3644.47,
0851C,23102,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000.0,,1000.0,235.0,
0851C,23102,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",800.0,,800.0,731.75,
0851C,23102,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,300.0,,300.0,,
0851C,23102,21500,REPAR/MANTEN. MOBILIARIO,600.0,,600.0,546.12,
0851C,23102,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,249.72,
0851C,23102,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",4705.91,,4705.91,2950.7,
0851C,23102,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,,1800.0,1799.9,
0851C,23102,22300,GASTOS DE TRANSPORTES,5709.6,1642.2,7351.8,5216.79,
0851C,23102,22400,PRIMAS DE SEGUROS,1200.0,130.0,1330.0,130.0,
0851C,23102,22602,PUBLICIDAD Y PROPAGANDA,21597.6,9900.65,31498.25,26175.03,
0851C,23102,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",1650.0,,1650.0,,
0851C,23102,22606,"REUNIONES, CONFERENCIAS Y CURSOS",10785.3,7785.3,18570.6,7785.3,
0851C,23102,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,1000.0,
0851C,23102,22699,OTROS GASTOS DIVERSOS,63687.95,9605.94,73293.89,36997.49,
0851C,23102,22701,SEGURIDAD,3500.0,89.05,3589.05,1557.16,
0851C,23102,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,25100.0,,25100.0,21450.0,
0851C,23102,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1700.0,,1700.0,1125.85,
0851C,23102,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,10256.0,,10256.0,10251.03,
0851C,23102,78000,TRANSFERENCIAS DE CAPITAL A FAMILIAS E INSTITUCIONES SIN FIN,1425.0,,1425.0,1351.98,
0852A,23103,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,34523.28,,34523.28,31646.34,
0852A,23103,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,12934.44,,12934.44,11787.03,
0852A,23103,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,15370.2,,15370.2,7685.04,
0852A,23103,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,19266.48,,19266.48,17517.72,
0852A,23103,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,38346.12,,38346.12,34759.92,
0852A,23103,12300,RESIDENCIA PERSONAL FUNCIONARIO,5047.2,,5047.2,4626.6,
0852A,23103,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,53948.52,,53948.52,55939.37,
0852A,23103,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,10443.24,1.0,10444.24,10443.28,
0852A,23103,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,9000.0,,9000.0,69.44,
0852A,23103,21500,REPAR/MANTEN. MOBILIARIO,300.0,,300.0,48.15,
0852A,23103,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,300.0,,300.0,,
0852A,23103,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2000.0,,2000.0,1294.0,
0852A,23103,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",500.0,,500.0,,
0852A,23103,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,2000.0,
0852A,23103,22100,ENERGÍA ELÉCTRICA,500.0,,500.0,,
0852A,23103,22101,AGUA,300.0,,300.0,,
0852A,23103,22110,PRODUCTOS DE LIMPIEZA Y ASEO,500.0,,500.0,,
0852A,23103,22200,SERVICIOS DE TELECOMUNICACIONES,700.0,,700.0,,
0852A,23103,22201,COMUNICACIONES POSTALES,500.0,,500.0,,
0852A,23103,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,4000.0,
0852A,23103,22400,PRIMAS DE SEGUROS,2700.0,,2700.0,,
0852A,23103,22602,PUBLICIDAD Y PROPAGANDA,,,,5411.15,
0852A,23103,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1500.0,,1500.0,,
0852A,23103,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,14000.0,,14000.0,11252.0,
0852A,23103,22699,OTROS GASTOS DIVERSOS,95250.0,9116.0,104366.0,134770.88,
0852A,23103,22700,LIMPIEZA Y ASEO,300.0,,300.0,148.73,
0852A,23103,22701,SEGURIDAD,35000.0,,35000.0,16612.54,
0852A,23103,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,1000.0,,1000.0,,
0852A,23103,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0852A,23103,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2000.0,,2000.0,358.55,
0852A,23103,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",5000.0,,5000.0,,
0852A,23130,22699,OTROS GASTOS DIVERSOS,19000.0,,19000.0,27150.0,
0852A,23133,22699,OTROS GASTOS DIVERSOS,28000.0,-6000.0,22000.0,5708.05,
0852A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,1.0,57889.0,53753.18,
#,,,,295964905.57,60895667.69,356860573.26,314243970.92,
