#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0851C,23102,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,-1800.0,,,
0851C,23102,22300,GASTOS DE TRANSPORTES,4536.0,,4536.0,5550.21,
0851C,23102,22400,PRIMAS DE SEGUROS,600.0,,600.0,191.79,
0851C,23102,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,,264.0,
0851C,23102,22602,PUBLICIDAD Y PROPAGANDA,11970.0,,11970.0,18062.66,
0851C,23102,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",1650.0,-1650.0,,,
0851C,23102,22606,"REUNIONES, CONFERENCIAS Y CURSOS",3000.0,,3000.0,5971.72,
0851C,23102,22699,OTROS GASTOS DIVERSOS,60130.24,,60130.24,49148.24,
0851C,23102,22701,SEGURIDAD,8770.0,-3482.22,5287.78,1389.16,
0851C,23102,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,26535.57,-26535.57,,,
0851C,23102,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1700.0,,1700.0,1204.46,
0851C,23102,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,10256.0,-10256.0,,,
0851C,23102,78000,TRANSFERENCIAS DE CAPITAL A FAMILIAS E INSTITUCIONES SIN FIN,1425.0,-1425.0,,,
0852A,23103,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,,23015.52,23015.52,
0852A,23103,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,8762.04,,8762.04,8657.73,
0852A,23103,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8891.28,,8891.28,7026.31,
0852A,23103,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,12271.44,,12271.44,12557.88,
0852A,23103,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,17902.8,992.92,18895.72,18895.72,
0852A,23103,12300,RESIDENCIA PERSONAL FUNCIONARIO,3364.8,,3364.8,3364.8,
0852A,23103,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,27712.8,-2025.12,25687.68,24248.68,
0852A,23103,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,23935.8,,23935.8,27057.64,
0852A,23103,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,8000.0,,8000.0,3114.32,
0852A,23103,21500,REPAR/MANTEN. MOBILIARIO,200.0,,200.0,96.3,
0852A,23103,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,300.0,,300.0,,
0852A,23103,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2000.0,,2000.0,3203.46,
0852A,23103,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",300.0,,300.0,,
0852A,23103,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,160.44,
0852A,23103,22100,ENERGÍA ELÉCTRICA,500.0,,500.0,,
0852A,23103,22101,AGUA,300.0,,300.0,,
0852A,23103,22110,PRODUCTOS DE LIMPIEZA Y ASEO,200.0,,200.0,,
0852A,23103,22200,SERVICIOS DE TELECOMUNICACIONES,400.0,,400.0,,
0852A,23103,22201,COMUNICACIONES POSTALES,400.0,,400.0,8.84,
0852A,23103,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,3000.0,
0852A,23103,22400,PRIMAS DE SEGUROS,2700.0,,2700.0,,
0852A,23103,22602,PUBLICIDAD Y PROPAGANDA,,,,4000.0,
0852A,23103,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0852A,23103,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,9000.0,,9000.0,,
0852A,23103,22699,OTROS GASTOS DIVERSOS,87515.0,2950.0,90465.0,132116.03,
0852A,23103,22700,LIMPIEZA Y ASEO,200.0,,200.0,,
0852A,23103,22701,SEGURIDAD,25000.0,,25000.0,17911.02,
0852A,23103,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,2000.0,,2000.0,,
0852A,23103,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0852A,23103,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1500.0,,1500.0,450.28,
0852A,23103,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",5000.0,-2950.0,2050.0,2004.0,
0852A,23130,22699,OTROS GASTOS DIVERSOS,22000.0,-4000.0,18000.0,16728.0,
0852A,23133,22699,OTROS GASTOS DIVERSOS,28000.0,,28000.0,10237.85,
0852A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,-3359.13,54528.87,54528.87,
#,,,,295825633.8,15458288.2,311283922.0,281107034.72,
